GEOID,visits_after,Population,White,Black,income_median,households,number_devices_residing,tp,wind_speed,total_storm,coastal,Elevation,innun,visits,ratio,white_per_population,income_group
220510239042,4,1175,1147,28,47174.0,622,74.0,116.82266656797694,33.76768169583477,2.91350605135,1.0,1.6677816,1.24572445135,5.333333333333333,0.75,0.9761702127659575,2
220090307005,26,1654,1135,391,44000.0,704,135.0,275.83334182202816,33.00487304679198,0.0,0.0,0.0,0.0,18.333333333333332,1.4181818181818182,0.6862152357920194,2
221159503002,15,1403,1383,0,42500.0,568,74.0,372.65000031888485,32.09702385523517,0.0,0.0,0.0,0.0,16.666666666666668,0.8999999999999999,0.9857448325017819,2
221159509001,40,1206,1014,125,52250.0,408,109.0,356.6499988436699,33.35079980644432,0.0,0.0,0.0,0.0,36.333333333333336,1.1009174311926604,0.8407960199004975,2
221159508004,16,1470,1337,19,48409.0,530,92.0,279.4000002145767,36.27957954605115,0.0,0.0,0.0,0.0,20.333333333333332,0.7868852459016394,0.9095238095238095,2
220170245031,8,1564,465,923,45833.0,576,81.0,77.84293221928127,18.34530347090716,0.0,0.0,0.0,0.0,13.0,0.6153846153846154,0.29731457800511507,2
221059545022,26,2143,1748,299,43514.0,968,184.0,112.84503623361073,28.70653651968421,0.0,0.0,0.0,0.0,18.333333333333332,1.4181818181818182,0.8156789547363509,2
221059545012,24,4661,3105,1265,43384.0,1693,241.0,113.20000213384628,28.76244156708218,0.0,0.0,0.0,0.0,18.666666666666668,1.2857142857142856,0.6661660587856683,2
221059545011,17,1714,1269,338,54167.0,802,192.0,110.46633962075956,28.83326197195141,0.0,0.0,0.0,0.0,20.0,0.85,0.7403733955659276,2
220190021001,27,1658,1251,272,51548.0,608,107.0,587.1608290876547,43.62120864804951,0.0,0.0,0.0,0.0,20.666666666666668,1.3064516129032258,0.7545235223160435,2
220170239014,4,1350,1096,150,45107.0,647,97.0,164.61233944612485,20.182020024134488,0.0,0.0,0.0,0.0,4.0,1.0,0.8118518518518518,2
220170239052,4,1687,970,476,52048.0,717,111.0,150.28303578456212,20.101215728553672,0.0,0.0,0.0,0.0,9.333333333333334,0.42857142857142855,0.5749851807943094,2
220170243012,8,1374,454,710,41429.0,530,88.0,73.46494939555188,18.71199695536481,0.0,0.0,0.0,0.0,22.0,0.36363636363636365,0.3304221251819505,2
220090307004,7,1241,703,467,40921.0,410,101.0,319.90000846982,33.12815223022934,0.0,0.0,0.0,0.0,12.0,0.5833333333333334,0.5664786462530218,2
220550015003,17,1833,1576,246,40968.0,1014,110.0,281.17299234473245,34.38416745931449,0.0,0.0,0.0,0.0,19.0,0.8947368421052632,0.8597926895799236,2
220150108013,4,972,631,249,40805.0,550,79.0,149.85218739998606,19.654576316242025,0.0,0.0,0.0,0.0,2.6666666666666665,1.5,0.6491769547325102,2
220990201003,27,2417,1902,515,51719.0,909,107.0,222.14999070763588,32.729243292559275,0.0,0.0,0.0,0.0,21.0,1.2857142857142858,0.7869259412494828,2
221179506002,40,1618,1585,0,50625.0,499,112.0,198.1999979019165,29.35536411951874,0.0,0.0,0.0,0.0,21.666666666666668,1.846153846153846,0.9796044499381953,2
220479531022,24,1568,395,1173,50865.0,531,78.0,117.59999734163284,29.45309753743113,0.0,0.0,0.0,0.0,26.333333333333332,0.9113924050632912,0.25191326530612246,2
220919512002,26,1536,654,759,46558.0,493,102.0,172.08999847248197,28.25744111263748,0.0,0.0,0.0,0.0,18.333333333333332,1.4181818181818182,0.42578125,2
221030408035,52,2774,1351,1017,45685.0,1231,305.0,150.10000310093164,33.03709553210353,2.7284926227,1.0,0.6492184,2.0792742227,59.0,0.8813559322033898,0.4870223503965393,2
221030411023,21,2251,1514,602,44481.0,638,75.0,169.1282288623723,32.26233966848589,2.7284926227,1.0,1.6805115,1.0479811227000002,12.0,1.75,0.6725899600177698,2
220170242022,54,3858,2816,775,51250.0,1503,254.0,110.04999855160713,19.03494208141126,0.0,0.0,0.0,0.0,70.0,0.7714285714285715,0.7299118714359772,2
220190017001,50,4936,2621,1296,44583.0,1727,270.0,488.65001487731934,41.070696663949015,0.0,0.0,0.0,0.0,50.666666666666664,0.986842105263158,0.5309967585089141,2
220070501002,28,1877,916,943,41375.0,770,100.0,111.7532510736853,29.28106445772184,0.0,0.0,0.0,0.0,12.0,2.3333333333333335,0.4880127863612147,2
220950701001,8,1587,785,785,63958.0,571,78.0,131.4000023007393,31.6160686309435,0.0,0.0,0.0,0.0,11.333333333333334,0.7058823529411764,0.49464398235664775,3
221090002021,34,3093,2410,381,57500.0,1164,242.0,124.46990906232269,32.228787192271064,0.0,0.0,0.0,0.0,35.333333333333336,0.9622641509433961,0.779178790817976,3
221090002023,39,2721,1982,425,59950.0,874,167.0,123.00000134110451,32.127438536293226,0.0,0.0,0.0,0.0,35.0,1.1142857142857143,0.7284086732818816,3
221210204012,30,2507,1240,1228,57296.0,812,139.0,158.89999961853027,29.839664039658437,0.0,0.0,0.0,0.0,23.0,1.3043478260869565,0.4946150777822098,3
220930401001,24,2957,1671,1251,65208.0,953,130.0,157.60000228881836,29.87365124083969,0.0,0.0,0.0,0.0,15.333333333333334,1.5652173913043477,0.5650997632735881,3
221259517021,10,3780,1236,2322,58125.0,136,53.0,252.53636913001537,32.102195324816286,0.0,0.0,0.0,0.0,10.666666666666666,0.9375,0.326984126984127,3
221259518003,25,1926,1368,520,57986.0,810,114.0,167.67500813305378,30.492453863439483,0.0,0.0,0.0,0.0,22.666666666666668,1.102941176470588,0.7102803738317757,3
221090001022,32,2440,1408,724,66477.0,792,147.0,121.44525282652219,31.558672724095057,0.0,0.0,0.0,0.0,33.333333333333336,0.96,0.5770491803278689,3
221090003002,14,890,657,149,58375.0,398,76.0,114.95139886433776,32.34785129933968,0.0,0.0,0.0,0.0,12.0,1.1666666666666667,0.7382022471910112,3
221090004012,18,1024,578,326,66389.0,338,75.0,119.86843345030019,32.368684722633326,0.0,0.0,0.0,0.0,16.333333333333332,1.1020408163265307,0.564453125,3
221090004014,32,1584,1307,277,63750.0,679,142.0,118.93875441571478,32.424386150988205,0.0,0.0,0.0,0.0,19.0,1.6842105263157894,0.8251262626262627,3
221090005001,30,887,803,0,67619.0,334,253.0,159.7000006735325,32.41664005261575,0.0,0.0,0.0,0.0,27.333333333333332,1.0975609756097562,0.9052987598647125,3
220710006061,4,1176,583,532,67976.0,508,78.0,113.61868774540602,34.3454616583029,2.91350605135,1.0,1.122352,1.7911540513500002,6.666666666666667,0.6,0.4957482993197279,3
221090006005,8,1463,1090,286,57738.0,516,74.0,187.73156217534012,33.11970642344833,0.0,0.0,0.0,0.0,11.333333333333334,0.7058823529411764,0.7450444292549556,3
221090007001,20,1347,1001,147,60433.0,511,132.0,138.54128997120074,32.7672850711208,0.0,0.0,0.0,0.0,16.0,1.25,0.7431328878990349,3
221090009005,21,902,754,39,63710.0,398,94.0,129.99248975241437,32.716238677714,0.0,0.0,0.0,0.0,9.666666666666666,2.1724137931034484,0.835920177383592,3
221090010002,38,1347,1327,0,70389.0,535,86.0,205.60245743579785,33.95822648591504,0.0,0.0,0.0,0.0,41.333333333333336,0.9193548387096774,0.9851521900519673,3
220710025042,0,781,193,535,58529.0,248,66.0,133.29030518782872,33.56906636497347,2.91350605135,1.0,-0.18553293,3.09903898135,0.0,,0.2471190781049936,3
220930407003,4,1386,1178,208,61250.0,505,103.0,151.50000500679016,30.522988482773147,0.0,0.0,0.0,0.0,4.0,1.0,0.84992784992785,3
220710006182,18,2388,442,1855,61343.0,799,79.0,112.10557390974337,34.70328607694071,2.91350605135,1.0,-1.5999571,4.51346315135,8.0,2.25,0.18509212730318259,3
221210204011,8,2726,2007,719,57500.0,1124,146.0,168.59999829530716,29.765144067134788,0.0,0.0,0.0,0.0,10.333333333333334,0.7741935483870968,0.7362435803374908,3
220119607003,65,4759,4617,126,65470.0,1562,293.0,422.00667104125023,37.91738966078587,0.0,0.0,0.0,0.0,73.0,0.8904109589041096,0.9701617986972053,3
221179502004,34,1481,1163,318,54706.0,584,123.0,191.81428481731564,27.950645265416195,0.0,0.0,0.0,0.0,36.0,0.9444444444444444,0.7852802160702228,3
221159506002,8,1345,830,398,67059.0,612,75.0,357.4763806913011,34.70269729732694,0.0,0.0,0.0,0.0,5.666666666666667,1.4117647058823528,0.6171003717472119,3
220510256001,14,1703,1012,600,57656.0,718,84.0,121.00960052066603,34.65721336062049,2.91350605135,1.0,0.10995928,2.80354677135,8.0,1.75,0.5942454492072813,3
220510251042,0,1801,774,810,63944.0,641,94.0,115.75706969584272,35.13058196049914,2.91350605135,1.0,-1.7748556,4.68836165135,7.333333333333333,0.0,0.4297612437534703,3
220510205122,4,1205,814,199,54676.0,634,136.0,140.9302827243212,32.9707814502477,2.91350605135,1.0,-1.8065513,4.72005735135,4.0,1.0,0.6755186721991702,3
220850001002,5,1179,942,17,55469.0,457,93.0,262.46875420212746,23.32589277381357,0.0,0.0,0.0,0.0,16.0,0.3125,0.7989821882951654,3
220090305001,27,1801,1427,263,63333.0,678,112.0,287.5999982357025,32.871994073651344,0.0,0.0,0.0,0.0,26.666666666666668,1.0125,0.7923375902276513,3
220510271001,16,1152,831,104,62794.0,472,93.0,143.00000262260437,34.774469828980536,2.91350605135,1.0,0.08226761,2.83123844135,9.333333333333334,1.7142857142857142,0.7213541666666666,3
220550014062,28,2731,1924,635,63363.0,1381,362.0,282.58371866303327,34.21644537527222,0.0,0.0,0.0,0.0,17.666666666666668,1.5849056603773584,0.7045038447455144,3
220530004001,42,1315,1199,97,63261.0,526,114.0,419.1357148140669,42.59401442087788,0.0,0.0,0.0,0.0,26.333333333333332,1.5949367088607596,0.911787072243346,3
220530002001,42,1536,1459,10,63611.0,640,180.0,607.5555381178856,44.74830827829089,0.0,0.0,0.0,0.0,39.333333333333336,1.0677966101694916,0.9498697916666666,3
220530002003,61,2150,1661,402,55313.0,860,289.0,516.7999911904335,43.98564586381869,0.0,0.0,0.0,0.0,75.0,0.8133333333333334,0.7725581395348837,3
221159503003,14,1582,1437,0,65625.0,477,137.0,322.156254388392,29.96250004533948,0.0,0.0,0.0,0.0,33.0,0.42424242424242425,0.9083438685208597,3
221159508005,11,654,637,0,56875.0,222,62.0,341.609094619751,36.086586022931385,0.0,0.0,0.0,0.0,17.666666666666668,0.6226415094339622,0.9740061162079511,3
220510212002,18,1060,935,69,64875.0,343,71.0,134.46586928419862,33.28362079417783,2.91350605135,1.0,-1.2620316,4.17553765135,18.0,1.0,0.8820754716981132,3
221179505003,70,3521,2941,344,62926.0,1368,221.0,180.66666254401207,28.10881476083466,0.0,0.0,0.0,0.0,79.66666666666667,0.8786610878661087,0.8352740698665152,3
220070506001,4,922,903,13,59881.0,442,91.0,74.90379107575805,29.920132027659232,0.0,0.0,0.0,0.0,9.333333333333334,0.42857142857142855,0.9793926247288504,3
220070504003,0,741,707,0,59615.0,250,64.0,91.89999842643738,29.451572388919768,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.9541160593792173,3
220510205082,14,1055,627,252,66034.0,377,94.0,139.38837822695058,32.802112006022774,0.0,0.0,0.0,0.0,16.0,0.875,0.5943127962085308,3
220330043021,38,1778,1642,0,59161.0,631,155.0,324.50000900030136,29.06681838172298,0.0,0.0,0.0,0.0,28.666666666666668,1.3255813953488371,0.9235095613048369,3
220510241001,16,1973,1792,39,68750.0,733,107.0,130.90232807079198,34.04591645685358,2.91350605135,1.0,2.4425228,0.4709832513500003,18.333333333333332,0.8727272727272728,0.9082615306639635,3
220619607001,45,2310,1959,268,56622.0,860,181.0,275.50000405311584,27.21303040197165,0.0,0.0,0.0,0.0,40.0,1.125,0.8480519480519481,3
220619602002,19,1171,662,438,56908.0,459,73.0,236.18750405311584,25.36928146378152,0.0,0.0,0.0,0.0,11.333333333333334,1.676470588235294,0.5653287788215201,3
220619605001,18,2394,1592,364,70893.0,786,122.0,259.3000023365021,26.905903232904038,0.0,0.0,0.0,0.0,23.0,0.782608695652174,0.6649958228905597,3
220170215001,8,777,603,159,57460.0,385,98.0,126.90203813307016,19.626907305584897,0.0,0.0,0.0,0.0,6.666666666666667,1.2,0.7760617760617761,3
220890632001,28,1850,1850,0,68564.0,656,191.0,179.45926255732775,33.439979895763834,0.0,0.0,0.0,0.0,32.0,0.875,1.0,3
220890629001,8,1405,1318,41,67250.0,493,110.0,154.49999952316284,33.402469337766206,0.0,0.0,0.0,0.0,10.666666666666666,0.75,0.9380782918149466,3
220890632004,13,769,715,0,63365.0,324,101.0,209.69999739527702,32.50101207431194,0.0,0.0,0.0,0.0,22.333333333333332,0.582089552238806,0.929778933680104,3
220170242011,10,2451,622,1688,61161.0,747,136.0,97.2999997138977,19.18160930112999,0.0,0.0,0.0,0.0,21.333333333333332,0.46875,0.2537739698082415,3
220570219012,130,4347,4121,19,70646.0,1577,456.0,135.14999695122242,31.79472418634081,0.0,0.0,0.0,0.0,123.33333333333333,1.0540540540540542,0.9480101219231654,3
220550014102,121,6701,5213,1378,68509.0,2341,837.0,273.20000195503235,33.459962656813346,5.40108707095,1.0,6.62584,-1.22475292905,121.0,1.0,0.7779435905088793,3
220550019013,17,1039,921,92,66394.0,437,93.0,275.9281038260986,35.52440647734843,0.0,0.0,0.0,0.0,13.333333333333334,1.275,0.8864292589027911,3
220550019014,25,1484,1300,133,64970.0,525,86.0,262.7000005245209,35.402004120292,0.0,0.0,0.0,0.0,13.0,1.9230769230769231,0.876010781671159,3
220550019022,26,1879,1798,40,62059.0,954,142.0,303.0999931395054,34.97495303633804,0.0,0.0,0.0,0.0,20.333333333333332,1.278688524590164,0.9568919638105375,3
220550019023,30,1680,1405,216,64901.0,688,99.0,299.7707775601912,34.84799430758364,0.0,0.0,0.0,0.0,17.333333333333332,1.7307692307692308,0.8363095238095238,3
221030412042,80,3245,2661,474,64848.0,1281,253.0,168.0,31.875597271821373,2.7284926227,1.0,4.770547,-2.0420543772999995,49.0,1.6326530612244898,0.8200308166409861,3
221030404001,28,1666,1525,64,68173.0,655,150.0,167.80000153183937,29.65430662797796,0.0,0.0,0.0,0.0,19.0,1.4736842105263157,0.9153661464585834,3
221030403053,68,3578,3063,256,56173.0,1320,361.0,166.00000208616257,30.159239883982167,0.0,0.0,0.0,0.0,61.0,1.1147540983606556,0.8560648406931246,3
220510279012,44,2071,1971,1,58000.0,698,183.0,155.99999952316284,35.166057180109526,2.91350605135,1.0,0.11699222,2.79651383135,32.0,1.375,0.9517141477547079,3
220510280003,8,812,365,332,60909.0,350,122.0,150.700000166893,35.061298997989425,2.91350605135,1.0,0.37072948,2.54277657135,10.666666666666666,0.75,0.44950738916256155,3
220510202012,12,1434,1025,208,61450.0,657,122.0,120.56687667805669,33.460136722107485,2.91350605135,1.0,-1.5169095,4.43041555135,4.0,3.0,0.7147838214783822,3
220630403032,50,4351,4226,104,66979.0,1409,294.0,319.6248031828097,28.74579770054704,0.0,0.0,0.0,0.0,60.333333333333336,0.8287292817679558,0.9712709721903011,3
220630403042,37,2609,2461,0,60327.0,807,198.0,274.09999161958694,28.671505260752976,0.0,0.0,0.0,0.0,44.666666666666664,0.8283582089552239,0.943273284783442,3
220630407003,12,2101,1979,122,64306.0,710,107.0,249.48562552654056,28.881418745486386,0.0,0.0,0.0,0.0,10.666666666666666,1.125,0.9419324131366016,3
221030406041,12,1917,1334,571,69018.0,471,101.0,170.04917377704567,30.22500321264688,0.0,0.0,0.0,0.0,17.0,0.7058823529411765,0.6958789775691184,3
220890623021,5,2026,1770,231,55000.0,778,99.0,158.17895332901242,32.74225881108901,0.0,0.0,0.0,0.0,13.666666666666666,0.36585365853658536,0.8736426456071076,3
220790124002,34,1230,923,202,70354.0,549,90.0,513.2999997138977,32.65286771991917,0.0,0.0,0.0,0.0,16.666666666666668,2.04,0.7504065040650406,3
220190020002,52,2889,2381,237,67500.0,942,215.0,633.6714384369552,42.888092305866905,0.0,0.0,0.0,0.0,61.333333333333336,0.8478260869565217,0.8241606092073381,3
220170229002,13,1554,1298,169,62162.0,744,107.0,154.677810564945,19.89551509238844,0.0,0.0,0.0,0.0,12.0,1.0833333333333333,0.8352638352638353,3
220570207021,4,1989,1346,596,59063.0,803,216.0,77.750000923872,30.658481412018727,0.0,0.0,0.0,0.0,11.0,0.36363636363636365,0.6767219708396179,3
220570214003,30,1733,1453,0,57481.0,729,93.0,165.70000386238098,35.391191057995016,0.0,0.0,0.0,0.0,24.666666666666668,1.2162162162162162,0.8384304673975764,3
220570208002,8,1286,1286,0,55948.0,510,130.0,148.5999979376793,30.6946401947656,0.0,0.0,0.0,0.0,15.333333333333334,0.5217391304347826,1.0,3
220570210003,20,1100,1073,0,66447.0,402,90.0,185.68000531196594,33.76091628461561,0.0,0.0,0.0,0.0,20.0,1.0,0.9754545454545455,3
220570210002,12,1260,1260,0,61411.0,427,90.0,194.66841807961464,33.17077225524562,0.0,0.0,0.0,0.0,18.666666666666668,0.6428571428571428,1.0,3
220570207042,21,1941,1878,38,57885.0,758,210.0,128.91999700665474,30.316941550006494,0.0,0.0,0.0,0.0,15.0,1.4,0.9675425038639877,3
220570216022,38,1782,1557,0,60909.0,626,152.0,170.6545432433486,34.67020840067327,0.0,0.0,0.0,0.0,31.0,1.2258064516129032,0.8737373737373737,3
220570214001,21,820,677,12,61587.0,309,95.0,182.8999988436699,34.963702709114905,0.0,0.0,0.0,0.0,16.666666666666668,1.26,0.8256097560975609,3
220570219021,20,1618,1500,83,54632.0,582,114.0,158.13333408534527,32.23406315397093,0.0,0.0,0.0,0.0,14.666666666666666,1.3636363636363638,0.927070457354759,3
220570214002,15,1661,1227,0,67153.0,615,98.0,174.8575303490396,35.26641501367251,0.0,0.0,0.0,0.0,18.0,0.8333333333333334,0.7387116195063215,3
220170228003,8,1103,1014,0,69792.0,437,210.0,144.71363563878998,19.726628726337708,0.0,0.0,0.0,0.0,1.3333333333333333,6.0,0.9193109700815957,3
220170245043,25,3297,2728,218,61818.0,1088,185.0,83.50000068545341,17.897268076960227,0.0,0.0,0.0,0.0,28.333333333333332,0.8823529411764707,0.8274188656354261,3
220190013001,24,2827,2309,402,58553.0,916,149.0,411.4991586286859,41.27471658958885,0.0,0.0,0.0,0.0,17.666666666666668,1.3584905660377358,0.8167668906968518,3
220890628001,28,2467,1246,1156,64844.0,843,155.0,162.20000052452087,33.07119429121917,0.0,0.0,0.0,0.0,23.333333333333332,1.2,0.5050668828536684,3
221030401032,25,2054,2037,0,54844.0,709,122.0,206.49999809265137,29.898648811002364,0.0,0.0,0.0,0.0,40.666666666666664,0.6147540983606558,0.9917234664070107,3
220890630001,0,1172,599,573,57794.0,484,79.0,155.00000190734863,33.51803646461153,0.0,0.0,0.0,0.0,8.0,0.0,0.5110921501706485,3
220890632003,8,1678,1585,0,64899.0,573,105.0,199.3999993801117,32.86514687813952,0.0,0.0,0.0,0.0,8.0,1.0,0.9445768772348033,3
220990201004,15,1304,1294,0,60625.0,478,107.0,183.76666992902756,31.595488970651605,0.0,0.0,0.0,0.0,18.666666666666668,0.8035714285714285,0.9923312883435583,3
220990203012,36,2618,1670,848,68988.0,943,134.0,267.4499942064285,33.51073139671329,0.0,0.0,0.0,0.0,31.666666666666668,1.1368421052631579,0.6378915202444614,3
220450311002,17,1797,1556,232,68000.0,678,140.0,200.25838449700046,32.28563745174228,5.40108707095,1.0,4.59036,0.8107270709499996,17.0,1.0,0.865887590428492,3
220510278121,15,2029,139,1826,60511.0,791,136.0,108.49999952316284,35.44046669057508,2.91350605135,1.0,-0.27947783,3.19298388135,13.666666666666666,1.0975609756097562,0.06850665352390341,3
220170242021,22,883,516,330,56513.0,387,152.0,97.49999958276749,19.06390884292708,0.0,0.0,0.0,0.0,27.333333333333332,0.8048780487804879,0.5843714609286523,3
221119603001,19,1494,1155,189,65250.0,469,107.0,248.30000633001328,25.836934873125163,0.0,0.0,0.0,0.0,24.666666666666668,0.7702702702702703,0.7730923694779116,3
220570205004,8,3474,2070,1303,65730.0,1227,207.0,89.53802270244012,30.6463129522791,0.0,0.0,0.0,0.0,16.666666666666668,0.48,0.5958549222797928,3
220570212003,8,1712,1261,9,56612.0,668,79.0,198.69999885559082,35.935203475246134,2.50283966749,1.0,-0.260447,2.76328666749,12.333333333333334,0.6486486486486486,0.7365654205607477,3
220050304011,5,1724,1096,519,61058.0,735,180.0,148.44570287816907,28.79534096884694,0.0,0.0,0.0,0.0,15.666666666666666,0.3191489361702128,0.6357308584686775,3
221119606001,43,2088,2015,63,62286.0,636,141.0,245.5500019788742,26.51788811755796,0.0,0.0,0.0,0.0,49.666666666666664,0.865771812080537,0.9650383141762452,3
221119606002,31,1569,1569,0,65966.0,599,157.0,255.13749679923058,26.27725959992152,0.0,0.0,0.0,0.0,38.666666666666664,0.8017241379310346,1.0,3
221119605001,21,778,503,275,55260.0,147,56.0,229.73749978095293,25.059594922826847,0.0,0.0,0.0,0.0,17.666666666666668,1.1886792452830188,0.6465295629820051,3
221119605002,58,2407,2339,18,58828.0,822,210.0,236.3538419008255,25.55887769325337,0.0,0.0,0.0,0.0,49.333333333333336,1.1756756756756757,0.9717490652264229,3
220790132002,58,2355,2343,12,68512.0,813,202.0,358.0181814432144,32.562388245564755,0.0,0.0,0.0,0.0,49.333333333333336,1.1756756756756757,0.9949044585987261,3
220790106002,24,1224,1100,36,57604.0,492,100.0,395.0750081539154,33.883082378474626,0.0,0.0,0.0,0.0,27.666666666666668,0.8674698795180723,0.8986928104575164,3
220790133001,29,1598,966,449,60000.0,586,135.0,397.675009727478,32.35546909264645,0.0,0.0,0.0,0.0,41.333333333333336,0.7016129032258064,0.60450563204005,3
220790132004,37,2790,1611,1111,67768.0,979,181.0,391.5423939991242,32.81651282624002,0.0,0.0,0.0,0.0,42.666666666666664,0.8671875,0.5774193548387097,3
220170254051,26,3227,2664,480,59375.0,1268,375.0,66.4137251716882,18.28600594208538,0.0,0.0,0.0,0.0,33.666666666666664,0.7722772277227723,0.8255345522156802,3
220319503001,8,1064,807,254,55326.0,508,76.0,191.67999756336212,21.24082221190559,0.0,0.0,0.0,0.0,7.0,1.1428571428571428,0.7584586466165414,3
220330020001,8,1647,1514,105,66813.0,652,80.0,249.77166697581174,29.31389631838867,0.0,0.0,0.0,0.0,4.0,2.0,0.9192471159684275,3
220330037035,12,1017,844,173,61985.0,467,142.0,255.52174304559657,29.14232150643585,0.0,0.0,0.0,0.0,8.333333333333334,1.44,0.8298918387413963,3
220330044012,28,1308,953,204,66118.0,451,83.0,319.60000858455896,29.28585761987017,0.0,0.0,0.0,0.0,13.333333333333334,2.1,0.7285932721712538,3
220170239033,4,1981,1493,398,56791.0,649,103.0,142.9999977350235,19.92623221062043,0.0,0.0,0.0,0.0,19.333333333333332,0.20689655172413796,0.7536597677940434,3
220170244001,21,1916,934,921,59942.0,604,76.0,73.05450743272186,18.796954430673484,0.0,0.0,0.0,0.0,13.333333333333334,1.575,0.48747390396659707,3
220190022032,39,2495,2331,124,61250.0,931,184.0,442.7296343792064,41.80005293992772,0.0,0.0,0.0,0.0,37.333333333333336,1.044642857142857,0.9342685370741483,3
220510248003,8,1168,1029,95,70682.0,554,83.0,129.32392751233385,33.84800731609509,2.91350605135,1.0,-0.2739499,3.18745595135,9.666666666666666,0.8275862068965518,0.8809931506849316,3
221010408001,44,2544,1707,451,69875.0,883,208.0,111.32916861027479,30.875362048282256,4.8087205303400005,1.0,0.39511523,4.41360530034,28.0,1.5714285714285714,0.6709905660377359,3
221010402002,26,1408,1153,47,55000.0,638,125.0,74.75353595058539,30.2995241272032,4.61941230522,1.0,0.7487363,3.87067600522,27.333333333333332,0.951219512195122,0.8188920454545454,3
221010405002,44,2046,1590,318,63606.0,679,210.0,87.69999748468399,30.46330104551728,4.61941230522,1.0,0.43977872,4.17963358522,31.0,1.4193548387096775,0.7771260997067448,3
220190026001,18,1296,989,247,61250.0,404,81.0,391.3793522602184,42.016166169089416,0.0,0.0,0.0,0.0,22.0,0.8181818181818182,0.7631172839506173,3
220450303012,6,1330,1038,164,64946.0,447,88.0,223.93255280718137,32.347372115606326,5.40108707095,1.0,3.4303799,1.97070717095,11.0,0.5454545454545454,0.7804511278195488,3
220550020012,38,2321,2040,227,59833.0,736,160.0,282.69999170303345,35.33320642159765,0.0,0.0,0.0,0.0,54.333333333333336,0.6993865030674846,0.8789314950452392,3
220550020021,24,2982,1748,1055,66535.0,990,160.0,339.49999687075615,34.85813376373226,0.0,0.0,0.0,0.0,29.0,0.8275862068965517,0.5861837692823608,3
220550020022,28,939,720,217,54631.0,395,101.0,292.2008644905327,35.052731302811814,0.0,0.0,0.0,0.0,26.666666666666668,1.05,0.7667731629392971,3
220550021012,24,3017,1054,1947,62481.0,873,186.0,319.06006262250975,34.815007836542875,0.0,0.0,0.0,0.0,31.0,0.7741935483870968,0.3493536625787206,3
220550021033,18,1429,955,474,63214.0,538,114.0,307.0000017285347,34.28087916398278,0.0,0.0,0.0,0.0,17.666666666666668,1.0188679245283019,0.6682995101469559,3
220950702003,4,1675,411,1194,60175.0,560,89.0,134.8033990350225,31.23844547119104,0.0,0.0,0.0,0.0,13.333333333333334,0.3,0.24537313432835822,3
220870302083,17,942,798,65,60333.0,286,68.0,123.21790200693678,34.194761244778086,2.91350605135,1.0,-0.30437976,3.2178858113500004,17.666666666666668,0.9622641509433961,0.8471337579617835,3
220419501002,31,1652,1594,58,57989.0,600,140.0,254.8333302885294,26.09064638629506,0.0,0.0,0.0,0.0,36.0,0.8611111111111112,0.9648910411622276,3
221059534003,15,1869,1119,734,61224.0,582,88.0,127.20797521098076,27.75500274307439,0.0,0.0,0.0,0.0,18.333333333333332,0.8181818181818182,0.5987158908507223,3
220550014031,31,2764,2731,0,61420.0,1112,143.0,264.4425861210807,34.41883188262623,5.29537024199,1.0,6.679535,-1.3841647580099998,18.666666666666668,1.6607142857142856,0.9880607814761215,3
220750502003,13,1501,1501,0,58661.0,587,122.0,123.55415585601887,35.22442099828013,2.91350605135,1.0,-0.9819271,3.8954331513500002,19.666666666666668,0.6610169491525424,1.0,3
220750503001,16,3480,2063,1101,64596.0,1071,198.0,120.00000071525574,35.52240603025686,2.91350605135,1.0,-1.0005821,3.91408815135,9.666666666666666,1.6551724137931036,0.592816091954023,3
220750504002,30,2441,1885,406,66089.0,971,193.0,175.04999607801437,36.057351872718975,2.91350605135,1.0,0.35116413,2.5623419213500003,49.666666666666664,0.6040268456375839,0.7722244981564932,3
220990202001,36,2981,1980,920,58616.0,1046,151.0,270.8666747659445,33.635388683656174,0.0,0.0,0.0,0.0,26.666666666666668,1.3499999999999999,0.6642066420664207,3
220730105021,78,3184,3152,0,64750.0,1128,277.0,258.4999995827675,27.483102200467982,0.0,0.0,0.0,0.0,61.666666666666664,1.2648648648648648,0.9899497487437185,3
220730104002,45,1346,1336,0,66333.0,430,145.0,266.7250039577484,27.12243125332097,0.0,0.0,0.0,0.0,32.333333333333336,1.3917525773195876,0.9925705794947994,3
220730104004,69,1507,1316,178,62778.0,512,222.0,286.22499907016754,27.756547237417447,0.0,0.0,0.0,0.0,48.0,1.4375,0.8732581287325812,3
220730101013,59,1603,1551,43,67222.0,560,157.0,225.59999738633633,25.3093169013596,0.0,0.0,0.0,0.0,38.333333333333336,1.5391304347826087,0.96756082345602,3
220730002002,16,1239,1148,91,64444.0,522,74.0,244.7652211481276,26.228149400978044,0.0,0.0,0.0,0.0,11.0,1.4545454545454546,0.9265536723163842,3
220730053011,57,2646,2462,131,59949.0,975,246.0,250.20000019669533,26.84124229770317,0.0,0.0,0.0,0.0,42.666666666666664,1.3359375,0.9304610733182161,3
220510278051,17,2592,1312,845,64315.0,942,95.0,111.91360728253086,35.13469930146146,2.91350605135,1.0,-1.5446066,4.4581126513500005,18.0,0.9444444444444444,0.5061728395061729,3
