GEOID,visits_after,Population,White,Black,income_median,households,number_devices_residing,tp,wind_speed,total_storm,coastal,Elevation,innun,visits,ratio,white_per_population,race_group
220330035062,8,1159,97,1044,47471.0,419,93.0,257.3601740069008,29.25003553278856,0.0,0.0,0.0,0.0,5.333333333333333,1.5,0.08369283865401209,1
220330042054,17,2144,184,1960,44722.0,836,136.0,322.74161326683003,29.51570443690385,0.0,0.0,0.0,0.0,24.0,0.7083333333333334,0.08582089552238806,1
220330011032,47,2110,353,1743,52447.0,692,78.0,232.75542518064643,29.473167951393368,0.0,0.0,0.0,0.0,49.0,0.9591836734693877,0.16729857819905214,1
220330011041,20,1660,132,1526,23275.0,731,105.0,236.07428700312326,29.434057524383743,0.0,0.0,0.0,0.0,22.666666666666668,0.8823529411764706,0.07951807228915662,1
220730108001,31,908,352,538,14792.0,449,100.0,251.58301807278565,26.4435999391778,0.0,0.0,0.0,0.0,27.0,1.1481481481481481,0.3876651982378855,1
220330046032,56,2487,814,1574,59028.0,765,218.0,276.3185327376991,29.857062256479505,0.0,0.0,0.0,0.0,65.33333333333333,0.8571428571428572,0.3273019702452754,1
220330040133,36,1342,594,462,16667.0,736,87.0,148.26494804287495,29.5934461183076,0.0,0.0,0.0,0.0,39.666666666666664,0.9075630252100841,0.4426229508196721,1
221070001002,64,1111,649,462,33750.0,450,85.0,162.9000012613833,26.07734757707112,0.0,0.0,0.0,0.0,46.0,1.391304347826087,0.5841584158415841,1
220330045041,22,3020,1488,671,66250.0,883,87.0,245.7999973297119,28.98863829214801,0.0,0.0,0.0,0.0,22.0,1.0,0.49271523178807947,1
220790115004,42,1171,575,440,42485.0,459,76.0,407.2225924806103,32.91669309452383,0.0,0.0,0.0,0.0,39.0,1.0769230769230769,0.4910333048676345,1
220170234003,42,364,35,329,73578.0,139,128.0,107.73511603630146,19.44138066747109,0.0,0.0,0.0,0.0,47.333333333333336,0.8873239436619718,0.09615384615384616,1
220119604002,37,1183,541,601,44702.0,347,125.0,367.9508906768923,36.22260595137064,0.0,0.0,0.0,0.0,21.0,1.7619047619047619,0.45731191885038036,1
220330030003,36,1927,289,1612,45313.0,132,85.0,224.39999771118164,29.692492017036617,0.0,0.0,0.0,0.0,24.0,1.5,0.14997405293201868,1
220330046043,90,4827,1912,2417,113889.0,1306,271.0,319.0000041127205,29.70599731862995,0.0,0.0,0.0,0.0,88.33333333333333,1.0188679245283019,0.39610524135073544,1
220330046045,60,3559,1724,1723,92372.0,1099,225.0,339.1000038087368,29.692486605994944,0.0,0.0,0.0,0.0,71.66666666666667,0.8372093023255813,0.4844057319471762,1
220330040112,137,2387,1268,843,31550.0,871,387.0,164.4999973475933,29.47213527001573,0.0,0.0,0.0,0.0,116.66666666666667,1.1742857142857142,0.5312107247591119,1
220330046044,20,1795,817,963,105000.0,554,99.0,356.7303819903284,29.618159226055013,0.0,0.0,0.0,0.0,23.666666666666668,0.8450704225352113,0.4551532033426184,1
220250001004,50,1049,545,504,40284.0,387,74.0,267.6214345693588,27.524773573137043,0.0,0.0,0.0,0.0,45.0,1.1111111111111112,0.5195424213536701,1
220250002001,35,1179,241,914,26429.0,478,83.0,269.649994418025,29.218118423165876,0.0,0.0,0.0,0.0,58.333333333333336,0.6,0.20441051738761662,1
220510250013,39,2408,609,1458,34809.0,864,77.0,112.80000057816505,34.92693584898017,2.91350605135,1.0,-0.89181113,3.8053171813500004,36.666666666666664,1.0636363636363637,0.25290697674418605,1
220510250014,45,2993,595,2147,63474.0,833,101.0,113.02406105885493,34.879317109432435,2.91350605135,1.0,-1.5327784,4.44628445135,39.0,1.1538461538461537,0.19879719345138658,1
220510251022,59,1493,806,451,48021.0,579,310.0,116.08247377954007,34.93983871587718,2.91350605135,1.0,-1.2446252,4.15813125135,59.0,1.0,0.5398526456798393,1
220510251023,30,1493,754,356,74712.0,533,87.0,116.35244940457122,35.09577069187719,2.91350605135,1.0,-1.8306656,4.74417165135,32.0,0.9375,0.5050234427327528,1
220510220011,12,1679,753,713,40750.0,938,90.0,124.03458896421631,33.56369858558651,2.91350605135,1.0,-1.4896873,4.40319335135,15.0,0.8,0.44848123883263846,1
220510275011,104,3788,1057,2354,63867.0,1305,184.0,134.88030230078928,33.65640003472654,0.0,0.0,0.0,0.0,87.33333333333333,1.1908396946564885,0.279039070749736,1
220510275021,16,1983,0,1983,30156.0,769,78.0,140.1582030457605,34.1785741900153,2.91350605135,1.0,0.5497949,2.3637111513500004,17.333333333333332,0.9230769230769231,0.0,1
220510276012,36,2135,873,578,43816.0,650,100.0,141.14880098488692,34.336562702830896,2.91350605135,1.0,-1.0187246,3.9322306513500003,43.0,0.8372093023255814,0.4088992974238876,1
220570201001,5,1041,547,465,27150.0,541,128.0,97.69472040345559,30.703827179175143,0.0,0.0,0.0,0.0,26.0,0.19230769230769232,0.5254562920268973,1
220570205003,38,442,223,219,,146,55.0,94.72850982602037,30.77010784117717,0.0,0.0,0.0,0.0,19.333333333333332,1.9655172413793105,0.504524886877828,1
220330036013,19,1015,151,551,42404.0,337,75.0,252.19982127022854,29.313149712168613,0.0,0.0,0.0,0.0,21.666666666666668,0.8769230769230769,0.14876847290640394,1
220330036031,20,915,235,680,38679.0,241,71.0,250.35312393818458,29.223827528647107,0.0,0.0,0.0,0.0,8.0,2.5,0.2568306010928962,1
220330036032,8,1378,397,911,28625.0,642,78.0,250.74679218767972,29.221674526894635,0.0,0.0,0.0,0.0,17.666666666666668,0.45283018867924524,0.2880986937590711,1
220330036042,20,1172,79,1074,38214.0,406,75.0,252.07240368039777,29.156249327389133,0.0,0.0,0.0,0.0,11.333333333333334,1.7647058823529411,0.0674061433447099,1
220510252021,12,2332,538,1276,32275.0,940,82.0,118.68484907412295,34.76969991265159,2.91350605135,1.0,-0.71631527,3.62982132135,30.0,0.4,0.2307032590051458,1
220330006011,28,384,10,374,11953.0,202,79.0,250.7188768841237,29.521962445003496,0.0,0.0,0.0,0.0,36.0,0.7777777777777778,0.026041666666666668,1
220330034005,27,1623,0,1623,27098.0,357,69.0,277.91464986543673,29.51936240484028,0.0,0.0,0.0,0.0,21.666666666666668,1.2461538461538462,0.0,1
220330037011,33,2086,1150,745,42404.0,993,90.0,251.7958749961247,29.257095769685648,0.0,0.0,0.0,0.0,26.666666666666668,1.2375,0.551294343240652,1
220510205062,25,1386,761,325,61250.0,463,108.0,136.22255935913358,33.210343285347626,2.91350605135,1.0,-1.6183311,4.53183715135,28.333333333333332,0.8823529411764707,0.549062049062049,1
220330007011,22,1520,79,1176,27454.0,453,88.0,254.7650426035844,29.46074467509631,0.0,0.0,0.0,0.0,31.666666666666668,0.6947368421052631,0.05197368421052632,1
220510278053,51,5450,1460,3092,54604.0,1649,160.0,108.59999865293503,35.17213407580508,2.91350605135,1.0,-1.2274002,4.14090625135,43.333333333333336,1.176923076923077,0.26788990825688075,1
220330035042,32,441,0,441,54737.0,202,84.0,257.0533483915864,29.428633184772234,0.0,0.0,0.0,0.0,22.333333333333332,1.4328358208955225,0.0,1
220330035043,53,2235,0,2235,34667.0,792,114.0,253.36429362653575,29.398218677762163,0.0,0.0,0.0,0.0,44.0,1.2045454545454546,0.0,1
220330039091,25,1709,708,933,56250.0,571,116.0,244.2384479611539,29.220313829816902,0.0,0.0,0.0,0.0,30.666666666666668,0.8152173913043478,0.4142773551784669,1
220170245033,21,1639,394,1229,36500.0,568,88.0,88.11737272144855,18.38481091981063,0.0,0.0,0.0,0.0,27.0,0.7777777777777778,0.24039048200122026,1
220170245031,5,1564,465,923,45833.0,576,81.0,77.84293221928127,18.34530347090716,0.0,0.0,0.0,0.0,13.666666666666666,0.36585365853658536,0.29731457800511507,1
221059540023,41,1411,758,653,36786.0,454,86.0,124.5999983549118,28.340863537748884,0.0,0.0,0.0,0.0,26.666666666666668,1.5374999999999999,0.5372076541459957,1
221059541024,68,3603,1710,1733,29928.0,1075,164.0,133.79662100042822,28.69083313430076,0.0,0.0,0.0,0.0,61.666666666666664,1.1027027027027028,0.4746044962531224,1
221059536004,66,2282,949,1319,31198.0,731,121.0,124.67499923706055,27.92420725586361,0.0,0.0,0.0,0.0,49.0,1.346938775510204,0.41586327782646804,1
220170239052,40,1687,970,476,52048.0,717,111.0,150.28303578456212,20.101215728553672,0.0,0.0,0.0,0.0,37.666666666666664,1.0619469026548674,0.5749851807943094,1
220170242012,56,1994,251,1559,30350.0,892,145.0,94.62863906750655,19.04494820520574,0.0,0.0,0.0,0.0,53.666666666666664,1.0434782608695652,0.12587763289869608,1
220170243012,58,1374,454,710,41429.0,530,88.0,73.46494939555188,18.71199695536481,0.0,0.0,0.0,0.0,58.333333333333336,0.9942857142857142,0.3304221251819505,1
220550001002,8,1493,838,603,25865.0,811,98.0,286.1728982275326,34.1926758537733,0.0,0.0,0.0,0.0,22.333333333333332,0.35820895522388063,0.5612860013395847,1
220090307004,47,1241,703,467,40921.0,410,101.0,319.90000846982,33.12815223022934,0.0,0.0,0.0,0.0,30.333333333333332,1.5494505494505495,0.5664786462530218,1
221190321003,47,1053,566,448,31406.0,490,77.0,187.59999790787697,23.43586240982526,0.0,0.0,0.0,0.0,41.333333333333336,1.1370967741935483,0.5375118708452041,1
220730102013,121,2375,872,1411,31820.0,1117,162.0,237.86535747260194,25.937367066093213,0.0,0.0,0.0,0.0,111.66666666666667,1.0835820895522388,0.3671578947368421,1
221179507001,40,1836,1034,787,39213.0,766,99.0,179.18080501892788,29.40770998532012,0.0,0.0,0.0,0.0,32.0,1.25,0.5631808278867102,1
220479531022,52,1568,395,1173,50865.0,531,78.0,117.59999734163284,29.45309753743113,0.0,0.0,0.0,0.0,33.333333333333336,1.5599999999999998,0.25191326530612246,1
220919512005,48,1237,346,891,14269.0,623,86.0,139.1428542137146,27.83090435489218,0.0,0.0,0.0,0.0,48.333333333333336,0.993103448275862,0.27970897332255457,1
220919512002,75,1536,654,759,46558.0,493,102.0,172.08999847248197,28.25744111263748,0.0,0.0,0.0,0.0,69.33333333333333,1.0817307692307694,0.42578125,1
220919512004,67,1718,503,1211,81484.0,547,73.0,140.89999948441982,27.97769002531285,0.0,0.0,0.0,0.0,42.0,1.5952380952380953,0.2927823050058207,1
221030411021,44,2645,1365,660,56944.0,708,132.0,161.35282540514282,32.11093381592755,2.7284926227,1.0,3.2448168,-0.5163241773,20.666666666666668,2.129032258064516,0.5160680529300568,1
221030408035,83,2774,1351,1017,45685.0,1231,305.0,150.10000310093164,33.03709553210353,2.7284926227,1.0,0.6492184,2.0792742227,81.0,1.0246913580246915,0.4870223503965393,1
220190017001,61,4936,2621,1296,44583.0,1727,270.0,488.65001487731934,41.070696663949015,0.0,0.0,0.0,0.0,65.33333333333333,0.9336734693877552,0.5309967585089141,1
220330040151,107,4126,1125,2857,39488.0,1625,209.0,147.42862011953642,29.372397824790863,0.0,0.0,0.0,0.0,91.66666666666667,1.1672727272727272,0.2726611730489578,1
220510277013,25,2389,10,2271,37417.0,853,148.0,142.97893317741122,34.91600253626988,2.91350605135,1.0,0.26092035,2.65258570135,23.0,1.0869565217391304,0.004185851820845542,1
220170221005,21,774,31,725,31135.0,319,78.0,99.24633984826835,19.14699478378,0.0,0.0,0.0,0.0,27.333333333333332,0.7682926829268293,0.040051679586563305,1
220170239011,57,2839,1328,1153,57384.0,1333,210.0,156.32810555205418,20.02707555481645,0.0,0.0,0.0,0.0,72.33333333333333,0.7880184331797235,0.46777034166960196,1
220170241041,24,1657,315,1316,29750.0,561,75.0,127.09290183028014,19.666691260097945,0.0,0.0,0.0,0.0,23.666666666666668,1.0140845070422535,0.19010259505129753,1
220170241044,30,1390,755,635,39563.0,565,84.0,122.59339892994005,19.58858604266004,0.0,0.0,0.0,0.0,42.666666666666664,0.703125,0.5431654676258992,1
220170241065,39,1702,943,695,60662.0,777,111.0,110.6000007390976,19.37524597124976,0.0,0.0,0.0,0.0,53.333333333333336,0.73125,0.5540540540540541,1
220070501002,69,1877,916,943,41375.0,770,100.0,111.7532510736853,29.28106445772184,0.0,0.0,0.0,0.0,64.66666666666667,1.0670103092783505,0.4880127863612147,1
220070503001,55,1406,765,641,59848.0,554,82.0,96.43333303928375,29.319474355745545,0.0,0.0,0.0,0.0,77.33333333333333,0.7112068965517242,0.5440967283072546,1
220070505002,40,2108,641,1417,34457.0,528,87.0,70.67777802050114,29.74750307544261,0.0,0.0,0.0,0.0,29.0,1.3793103448275863,0.3040796963946869,1
221090002021,135,3093,2410,381,57500.0,1164,242.0,124.46990906232269,32.228787192271064,0.0,0.0,0.0,0.0,110.66666666666667,1.219879518072289,0.779178790817976,2
221090002022,69,1687,1233,454,53125.0,644,117.0,121.1045482955721,32.08876663371487,0.0,0.0,0.0,0.0,59.666666666666664,1.1564245810055866,0.7308832246591582,2
221090002023,108,2721,1982,425,59950.0,874,167.0,123.00000134110451,32.127438536293226,0.0,0.0,0.0,0.0,116.33333333333333,0.9283667621776505,0.7284086732818816,2
221090013003,53,1476,969,79,38880.0,471,79.0,207.63333070278168,32.837124237085064,3.25661588248,1.0,-0.058345452,3.31496133448,37.0,1.4324324324324325,0.6565040650406504,2
221090012012,53,1711,1132,506,37688.0,575,101.0,205.2389825177729,33.8675485477875,0.0,0.0,0.0,0.0,66.66666666666667,0.7949999999999999,0.6616014026884862,2
221090013001,54,736,457,0,27917.0,305,79.0,97.29736785590649,32.93502620721296,3.25661588248,1.0,-0.101236366,3.35785224848,26.0,2.076923076923077,0.6209239130434783,2
221090003001,61,2398,1688,253,31242.0,1020,140.0,116.81177051618664,32.23984119428557,0.0,0.0,0.0,0.0,65.0,0.9384615384615385,0.7039199332777314,2
221090017001,89,1402,1086,290,149844.0,470,143.0,99.89999902248383,31.45436240456789,0.0,0.0,0.0,0.0,75.66666666666667,1.1762114537444934,0.7746077032810271,2
221259518002,37,2773,1691,1082,52250.0,593,112.0,184.19999861717224,30.547495725607472,0.0,0.0,0.0,0.0,50.666666666666664,0.7302631578947368,0.6098088712585648,2
221259518003,55,1926,1368,520,57986.0,810,114.0,167.67500813305378,30.492453863439483,0.0,0.0,0.0,0.0,48.333333333333336,1.1379310344827587,0.7102803738317757,2
221090002011,73,2287,1771,454,48650.0,709,145.0,121.04832477240974,31.89808498411183,0.0,0.0,0.0,0.0,88.0,0.8295454545454546,0.7743769129864452,2
221090003002,29,890,657,149,58375.0,398,76.0,114.95139886433776,32.34785129933968,0.0,0.0,0.0,0.0,23.666666666666668,1.2253521126760563,0.7382022471910112,2
221090004021,76,1830,1097,565,48510.0,643,129.0,118.0737286923168,32.269952892184286,0.0,0.0,0.0,0.0,79.0,0.9620253164556962,0.5994535519125683,2
221090005002,40,1748,1337,5,49872.0,625,81.0,135.0610837026946,32.60262812733711,0.0,0.0,0.0,0.0,44.333333333333336,0.9022556390977443,0.7648741418764302,2
221090006005,44,1463,1090,286,57738.0,516,74.0,187.73156217534012,33.11970642344833,0.0,0.0,0.0,0.0,40.0,1.1,0.7450444292549556,2
221090007001,57,1347,1001,147,60433.0,511,132.0,138.54128997120074,32.7672850711208,0.0,0.0,0.0,0.0,37.333333333333336,1.5267857142857142,0.7431328878990349,2
221210204011,82,2726,2007,719,57500.0,1124,146.0,168.59999829530716,29.765144067134788,0.0,0.0,0.0,0.0,58.666666666666664,1.3977272727272727,0.7362435803374908,2
220550019041,52,2027,1560,467,54375.0,839,119.0,287.0699315214191,34.7921382286737,0.0,0.0,0.0,0.0,52.666666666666664,0.9873417721518988,0.769610261470153,2
221179502004,70,1481,1163,318,54706.0,584,123.0,191.81428481731564,27.950645265416195,0.0,0.0,0.0,0.0,88.66666666666667,0.7894736842105263,0.7852802160702228,2
221179506001,36,1805,1404,401,38750.0,820,82.0,194.20000076293945,29.564859205219157,0.0,0.0,0.0,0.0,27.666666666666668,1.3012048192771084,0.7778393351800554,2
221010409002,34,1286,982,261,31121.0,362,70.0,150.80133506655693,31.62296997520089,5.20304575394,1.0,0.013658457,5.18938729694,35.0,0.9714285714285714,0.7636080870917574,2
221059542002,16,1749,1172,466,24286.0,740,105.0,123.87562412269472,28.55021257767874,0.0,0.0,0.0,0.0,24.333333333333332,0.6575342465753425,0.6700971983990852,2
221059545021,25,2210,1732,462,80855.0,659,114.0,122.364123613934,28.65048112713787,0.0,0.0,0.0,0.0,38.666666666666664,0.646551724137931,0.783710407239819,2
221159506002,22,1345,830,398,67059.0,612,75.0,357.4763806913011,34.70269729732694,0.0,0.0,0.0,0.0,13.333333333333334,1.65,0.6171003717472119,2
220190020001,57,1006,678,328,43077.0,468,132.0,562.2000055313111,43.472059543568754,0.0,0.0,0.0,0.0,56.0,1.0178571428571428,0.6739562624254473,2
220510256001,31,1703,1012,600,57656.0,718,84.0,121.00960052066603,34.65721336062049,2.91350605135,1.0,0.10995928,2.80354677135,29.666666666666668,1.044943820224719,0.5942454492072813,2
221210203002,42,1854,1441,396,76795.0,634,96.0,171.05999626219273,30.42765594899177,0.0,0.0,0.0,0.0,43.333333333333336,0.9692307692307692,0.7772384034519957,2
220510205122,23,1205,814,199,54676.0,634,136.0,140.9302827243212,32.9707814502477,2.91350605135,1.0,-1.8065513,4.72005735135,29.666666666666668,0.7752808988764045,0.6755186721991702,2
220510275012,51,2978,1885,959,46435.0,1006,150.0,135.90000140666962,33.88143411972563,2.91350605135,1.0,1.8849403,1.0285657513500002,61.0,0.8360655737704918,0.6329751511081263,2
220090303002,63,1548,981,293,43891.0,661,118.0,264.9249999523163,32.56878784872202,0.0,0.0,0.0,0.0,42.333333333333336,1.4881889763779528,0.6337209302325582,2
220510271001,34,1152,831,104,62794.0,472,93.0,143.00000262260437,34.774469828980536,2.91350605135,1.0,0.08226761,2.83123844135,31.666666666666668,1.0736842105263158,0.7213541666666666,2
220550014061,84,2376,1651,633,42105.0,1226,218.0,283.30000269412994,34.07385013403792,0.0,0.0,0.0,0.0,83.66666666666667,1.00398406374502,0.6948653198653199,2
220550014062,70,2731,1924,635,63363.0,1381,362.0,282.58371866303327,34.21644537527222,0.0,0.0,0.0,0.0,60.333333333333336,1.160220994475138,0.7045038447455144,2
220530001001,104,1953,1239,459,45219.0,777,146.0,386.2642895281315,41.15711727368947,0.0,0.0,0.0,0.0,97.0,1.0721649484536082,0.6344086021505376,2
220530003004,63,1304,985,266,22072.0,517,98.0,427.4999948740006,44.51511765914262,0.0,0.0,0.0,0.0,46.0,1.3695652173913044,0.7553680981595092,2
220530002003,183,2150,1661,402,55313.0,860,289.0,516.7999911904335,43.98564586381869,0.0,0.0,0.0,0.0,191.0,0.9581151832460733,0.7725581395348837,2
220530005001,18,1419,1103,316,49844.0,512,89.0,357.1000031232834,42.474612642014456,0.0,0.0,0.0,0.0,20.666666666666668,0.8709677419354839,0.7773079633544749,2
220530006001,25,918,561,231,21667.0,366,82.0,377.1323208844968,42.516862841045246,0.0,0.0,0.0,0.0,17.666666666666668,1.4150943396226414,0.6111111111111112,2
221179504003,68,1978,1254,652,33257.0,729,128.0,182.12857027351856,27.44694735008349,0.0,0.0,0.0,0.0,72.0,0.9444444444444444,0.6339737108190091,2
220070505001,29,1016,617,295,42469.0,439,74.0,84.94999797642231,29.77068167605854,0.0,0.0,0.0,0.0,32.333333333333336,0.8969072164948453,0.6072834645669292,2
220510205022,43,3098,2316,694,43864.0,954,131.0,139.92791716477217,33.01153851349171,2.91350605135,1.0,-2.0301163,4.94362235135,46.333333333333336,0.9280575539568345,0.7475790832795352,2
220510205082,33,1055,627,252,66034.0,377,94.0,139.38837822695058,32.802112006022774,0.0,0.0,0.0,0.0,33.333333333333336,0.9899999999999999,0.5943127962085308,2
220510205113,4,1105,787,44,97262.0,412,96.0,140.45699660717506,32.88958903142389,2.91350605135,1.0,-1.6531795,4.56668555135,12.666666666666666,0.31578947368421056,0.7122171945701358,2
220619604002,46,2544,1996,378,44507.0,1095,168.0,253.90000247955322,26.64246178700199,0.0,0.0,0.0,0.0,25.0,1.84,0.7845911949685535,2
220619605002,26,835,554,261,18941.0,460,131.0,258.38772332072926,26.962885856764174,0.0,0.0,0.0,0.0,30.0,0.8666666666666667,0.6634730538922156,2
220619605001,12,2394,1592,364,70893.0,786,122.0,259.3000023365021,26.905903232904038,0.0,0.0,0.0,0.0,16.333333333333332,0.7346938775510204,0.6649958228905597,2
220570202022,142,2589,2009,419,75651.0,1037,200.0,101.26018674677164,30.97264447147238,0.0,0.0,0.0,0.0,77.33333333333333,1.8362068965517242,0.7759752800309,2
220170215001,24,777,603,159,57460.0,385,98.0,126.90203813307016,19.626907305584897,0.0,0.0,0.0,0.0,22.0,1.0909090909090908,0.7760617760617761,2
220890623023,43,1795,1344,388,81394.0,689,108.0,157.95829813361226,32.93230578507153,0.0,0.0,0.0,0.0,40.0,1.075,0.7487465181058496,2
220570207043,44,1456,1134,322,76719.0,547,115.0,90.4666628986597,30.21742987134925,0.0,0.0,0.0,0.0,63.666666666666664,0.6910994764397906,0.7788461538461539,2
220570210001,16,731,548,110,44333.0,232,68.0,168.9187529683113,31.9018476853054,0.0,0.0,0.0,0.0,15.333333333333334,1.0434782608695652,0.7496580027359782,2
220570216011,13,2013,1471,434,45074.0,859,108.0,173.90000200271606,32.854642947161864,0.0,0.0,0.0,0.0,23.666666666666668,0.5492957746478873,0.7307501241927471,2
220570212002,19,1315,949,137,37072.0,491,89.0,117.88469302654266,35.069597455474586,2.50283966749,1.0,-0.10223627,2.60507593749,41.333333333333336,0.4596774193548387,0.7216730038022814,2
220690007003,26,588,350,196,,272,136.0,359.178828460381,28.858257046634943,0.0,0.0,0.0,0.0,16.666666666666668,1.5599999999999998,0.5952380952380952,2
220550014102,445,6701,5213,1378,68509.0,2341,837.0,273.20000195503235,33.459962656813346,5.40108707095,1.0,6.62584,-1.22475292905,395.3333333333333,1.1256323777403037,0.7779435905088793,2
220550019021,176,3084,2038,825,53359.0,1007,193.0,265.29999804496765,35.24841658456804,0.0,0.0,0.0,0.0,115.33333333333333,1.5260115606936417,0.6608300907911803,2
220930403001,104,3507,2754,753,94118.0,1140,230.0,143.5999994277954,29.615238301237827,0.0,0.0,0.0,0.0,118.33333333333333,0.8788732394366198,0.7852865697177075,2
220550019052,51,1891,1388,306,54366.0,838,105.0,278.188588789869,34.81153278026943,0.0,0.0,0.0,0.0,33.666666666666664,1.5148514851485149,0.7340031729243787,2
220550019053,44,2491,1623,854,39496.0,851,115.0,248.70000591874123,35.04850781537528,5.29537024199,1.0,5.6355953,-0.3402250580100006,52.666666666666664,0.8354430379746836,0.6515455640305098,2
221030412044,45,2084,1472,579,48022.0,880,120.0,178.99999618530273,31.68379865440171,2.91350605135,1.0,5.047702,-2.13419594865,50.666666666666664,0.8881578947368421,0.7063339731285988,2
220550014092,103,1701,1060,629,50703.0,635,202.0,265.7000006735325,33.34415925127913,5.40108707095,1.0,9.2952795,-3.8941924290499994,92.0,1.1195652173913044,0.6231628453850676,2
220550018021,38,1127,806,235,33929.0,468,73.0,283.4543543822489,34.491833174979774,0.0,0.0,0.0,0.0,20.0,1.9,0.7151730257320319,2
220510280002,146,3123,2076,580,85123.0,1122,291.0,126.74647905271829,35.292091679004216,2.91350605135,1.0,0.9160592,1.9974468513500003,171.66666666666666,0.8504854368932039,0.664745437079731,2
220510202012,22,1434,1025,208,61450.0,657,122.0,120.56687667805669,33.460136722107485,2.91350605135,1.0,-1.5169095,4.43041555135,23.666666666666668,0.9295774647887324,0.7147838214783822,2
221030406041,29,1917,1334,571,69018.0,471,101.0,170.04917377704567,30.22500321264688,0.0,0.0,0.0,0.0,39.666666666666664,0.73109243697479,0.6958789775691184,2
220790124002,57,1230,923,202,70354.0,549,90.0,513.2999997138977,32.65286771991917,0.0,0.0,0.0,0.0,42.0,1.3571428571428572,0.7504065040650406,2
221159507032,4,2263,1371,473,36797.0,1015,82.0,355.30000054836273,34.24761065974935,0.0,0.0,0.0,0.0,8.0,0.5,0.6058329650905877,2
220990203021,127,3000,2275,352,41276.0,1017,138.0,223.0333387553692,32.309210567358285,0.0,0.0,0.0,0.0,102.66666666666667,1.237012987012987,0.7583333333333333,2
220990206001,46,1267,979,288,54417.0,521,73.0,245.47499758005142,32.72218321556711,5.40108707095,1.0,5.013778,0.3873090709499998,41.333333333333336,1.1129032258064515,0.7726913970007893,2
220190026002,68,1436,1013,423,41310.0,656,117.0,364.8539464804971,41.74393361512926,0.0,0.0,0.0,0.0,65.0,1.0461538461538462,0.7054317548746518,2
220450303011,82,2666,1785,395,51504.0,869,111.0,226.70000457763672,32.64060899830482,5.40108707095,1.0,6.0814834,-0.6803963290499997,73.66666666666667,1.1131221719457012,0.6695423855963991,2
220170230002,40,1833,1331,464,38878.0,1055,124.0,150.73903008963393,19.8238035692272,0.0,0.0,0.0,0.0,35.666666666666664,1.1214953271028039,0.7261320240043644,2
220570219023,34,1571,1138,250,43632.0,578,104.0,119.82803930640354,31.409097579857026,0.0,0.0,0.0,0.0,48.666666666666664,0.6986301369863014,0.7243793761935073,2
220570207021,146,1989,1346,596,59063.0,803,216.0,77.750000923872,30.658481412018727,0.0,0.0,0.0,0.0,110.0,1.3272727272727274,0.6767219708396179,2
220570201002,53,902,657,165,45795.0,407,80.0,97.10413119720488,30.68485836259154,0.0,0.0,0.0,0.0,44.333333333333336,1.1954887218045112,0.7283813747228381,2
220570214002,36,1661,1227,0,67153.0,615,98.0,174.8575303490396,35.26641501367251,0.0,0.0,0.0,0.0,40.666666666666664,0.8852459016393444,0.7387116195063215,2
220170249002,29,1685,1169,445,43099.0,693,83.0,76.80000180006027,17.783392037876364,0.0,0.0,0.0,0.0,21.666666666666668,1.3384615384615384,0.6937685459940652,2
221059540011,69,3065,1793,1161,23997.0,1041,420.0,122.80000165104866,28.460912241594503,0.0,0.0,0.0,0.0,62.666666666666664,1.1010638297872342,0.5849918433931485,2
220290004005,50,632,412,196,36949.0,279,79.0,140.02656819038845,28.06454770905013,0.0,0.0,0.0,0.0,23.666666666666668,2.112676056338028,0.6518987341772152,2
220290004004,31,1026,792,234,46250.0,404,93.0,134.90911796956976,28.122391312814237,0.0,0.0,0.0,0.0,42.666666666666664,0.7265625,0.7719298245614035,2
220570218002,8,775,565,203,48750.0,331,88.0,184.07690055839623,32.33021131371847,0.0,0.0,0.0,0.0,27.333333333333332,0.29268292682926833,0.7290322580645161,2
220990204001,71,1695,1249,440,41950.0,591,118.0,210.13332876563072,31.811451799255316,0.0,0.0,0.0,0.0,77.33333333333333,0.9181034482758621,0.7368731563421829,2
220990203011,128,2089,1527,394,77188.0,838,195.0,217.30000323057175,33.07982447716446,0.0,0.0,0.0,0.0,111.33333333333333,1.1497005988023952,0.7309717568214457,2
220990203012,89,2618,1670,848,68988.0,943,134.0,267.4499942064285,33.51073139671329,0.0,0.0,0.0,0.0,86.0,1.0348837209302326,0.6378915202444614,2
220510278074,81,2676,1806,559,102813.0,847,167.0,123.48424282734823,35.18505818842854,2.91350605135,1.0,-0.33340088,3.2469069313500003,75.66666666666667,1.0704845814977972,0.6748878923766816,2
220330039071,13,1673,1123,536,75563.0,580,88.0,245.3819011835511,29.115264904333824,0.0,0.0,0.0,0.0,11.666666666666666,1.1142857142857143,0.671249252839211,2
220170210001,17,825,584,139,73750.0,349,79.0,120.12754981630015,19.41806153840031,0.0,0.0,0.0,0.0,21.666666666666668,0.7846153846153846,0.7078787878787879,2
220170212002,16,904,531,308,31568.0,347,71.0,122.74333333852634,19.54308121684126,0.0,0.0,0.0,0.0,13.333333333333334,1.2,0.5873893805309734,2
221119603001,66,1494,1155,189,65250.0,469,107.0,248.30000633001328,25.836934873125163,0.0,0.0,0.0,0.0,69.0,0.9565217391304348,0.7730923694779116,2
220570205004,135,3474,2070,1303,65730.0,1227,207.0,89.53802270244012,30.6463129522791,0.0,0.0,0.0,0.0,110.66666666666667,1.219879518072289,0.5958549222797928,2
